db-bm2-1,lcc-kk-2,0.500000
ia-iam-pod-0,lcc-kk-1,1.000000
cc-vanished,rh-1,0.000000
bo-orlando,rh-1,0.000000
bo-youre-not-good-enough,st-1,0.000000
bo-youre-not-good-enough,ia-asleep-among-endives,1.000000
bi-hot-2,ia-asleep-among-endives,0.000000
ia-asleep-among-endives,rh-2,0.500000
db-1,ik-1,0.312500
bi-hot-2,st-1,1.000000
bi-hot-2,cc-vanished,1.000000
cn-1,dh-fucking-your-girl,0.500000
bo-benzo,bo-minetta-creek,0.500000
rh-3,st-1,1.000000
db-1,ss-genocide,0.769231
db-rch-1,st-1,0.000000
kg-kg-1,rh-2,0.000000
db-pii-1,kg-kg-3,1.000000
lcc-kk-1,rh-1,1.000000
rh-1,rh-2,0.500000
lcc-kk-2,sjb-cdl-2,0.500000
bo-youre-not-good-enough,st-3,0.500000
db-bm2-1,kg-kg-3,0.000000
dh-fucking-your-girl,lcc-kk-1,0.000000
ia-asleep-among-endives,kg-kg-2,1.000000
db-bm-1,ik-2,0.000000
bo-youre-not-good-enough,cc-knights,1.000000
ik-2,kg-kg-3,0.000000
bo-always-let-you-down,bo-minetta-creek,1.000000
ik-1,sjb-cdl-1,1.000000
bi-hot-3,bo-orlando,1.000000
ik-2,ik-3,0.500000
bo-youre-not-good-enough,kg-kg-2,1.000000
kg-kg-3,sjb-cdl-1,0.000000
bi-hot-2,db-1,0.000000
bo-youre-not-good-enough,ik-5,0.000000
dbt-rinsed-1,dh-neon-kitchen,0.000000
db-pii-1,ia-dawn-in-the-adan,1.000000
bo-youre-not-good-enough,ss-fantasy,1.000000
db-1,sjb-cdl-2,0.000000
db-1,dh-fucking-your-girl,1.000000
db-bm2-1,dh-fucking-your-girl,1.000000
dh-neon-kitchen,rh-3,1.000000
ik-2,rh-3,0.000000
bo-minetta-creek,ss-fantasy,0.000000
bo-benzo,cc-knights,1.000000
cc-knights,ik-5,1.000000
db-1,rh-1,1.000000
bo-minetta-creek,rh-1,0.000000
dh-neon-kitchen,rh-2,1.000000
kg-kg-1,sjb-cdl-2,0.000000
db-rch-1,tcn-tcn-1,1.000000
bo-always-let-you-down,db-rch-1,0.000000
db-pii-1,dh-fucking-your-girl,0.000000
sjb-cdl-2,st-3,0.666667
db-bm2-1,ik-4,0.000000
cc-knights,lcc-kk-2,0.000000
kg-kg-3,rh-3,1.000000
ik-1,ss-genocide,1.000000
bo-benzo,db-pii-1,1.000000
ik-3,kg-kg-2,0.000000
sjb-cdl-2,tcn-tcn-1,0.000000
ia-dawn-in-the-adan,kg-kg-3,0.000000
bi-hot-1,ik-2,0.000000
ia-iam-pod-0,kg-kg-3,0.230769
bo-orlando,st-1,1.000000
bo-minetta-creek,ia-dawn-in-the-adan,0.000000
bi-hot-2,ss-fantasy,1.000000
bo-benzo,tcn-tcn-1,0.000000
dbt-rinsed-1,dh-fucking-your-girl,1.000000
cn-1,ik-2,1.000000
bo-always-let-you-down,bo-orlando,1.000000
bo-minetta-creek,db-bm2-1,0.500000
dh-fucking-your-girl,ik-5,0.000000
sjb-cdl-2,st-1,0.000000
ia-iam-pod-0,st-3,0.000000
ik-2,st-3,1.000000
kg-kg-3,tcn-tcn-1,0.000000
bo-benzo,ik-2,0.000000
bo-benzo,ss-genocide,1.000000
bi-hot-1,ik-4,1.000000
ia-dawn-in-the-adan,ik-5,1.000000
db-1,db-pii-1,0.000000
dbt-rinsed-1,kg-kg-2,1.000000
bo-always-let-you-down,kg-kg-2,1.000000
bo-orlando,dh-neon-kitchen,0.000000
ik-5,sjb-cdl-1,1.000000
dh-neon-kitchen,st-1,1.000000
bi-hot-3,cc-vanished,0.000000
dh-neon-kitchen,ia-asleep-among-endives,1.000000
db-bm2-1,ik-5,1.000000
bo-always-let-you-down,sjb-cdl-2,0.000000
