rh-1,bo-youre-not-good-enough,0.604804
rh-1,ss-genocide,0.598807
rh-1,bo-always-let-you-down,0.896048
rh-1,ia-dawn-in-the-adan,0.692384
lcc-kk-1,tcn-tcn-1,0.576422
lcc-kk-1,db-1,0.438207
lcc-kk-1,ik-5,0.369983
lcc-kk-1,kg-kg-2,0.994048
lcc-kk-1,rh-2,0.532047
lcc-kk-1,st-3,0.687656
lcc-kk-1,bi-hot-2,0.647940
lcc-kk-1,ik-3,0.728611
lcc-kk-1,ik-1,0.973414
lcc-kk-1,bi-hot-1,0.717543
lcc-kk-1,kg-kg-3,0.568791
lcc-kk-1,rh-3,0.477938
lcc-kk-1,db-bm2-1,0.514691
lcc-kk-1,lcc-kk-2,0.506480
lcc-kk-1,dbt-rinsed-1,0.579776
lcc-kk-1,db-pii-1,0.550347
lcc-kk-1,sjb-cdl-2,0.583109
lcc-kk-1,db-rch-1,0.465772
lcc-kk-1,ik-4,0.487584
lcc-kk-1,bi-hot-3,0.464539
lcc-kk-1,sjb-cdl-1,0.465573
lcc-kk-1,cn-1,0.414134
lcc-kk-1,kg-kg-1,0.609069
lcc-kk-1,bo-benzo,0.673385
lcc-kk-1,dh-fucking-your-girl,0.987189
lcc-kk-1,dh-neon-kitchen,0.366132
lcc-kk-1,cc-vanished,0.863321
lcc-kk-1,ia-asleep-among-endives,0.789352
lcc-kk-1,ss-fantasy,0.756101
lcc-kk-1,bo-minetta-creek,0.960138
lcc-kk-1,cc-knights,0.849176
lcc-kk-1,ia-iam-pod-0,0.534795
lcc-kk-1,bo-orlando,0.947665
lcc-kk-1,bo-youre-not-good-enough,0.495963
lcc-kk-1,ss-genocide,0.765030
lcc-kk-1,bo-always-let-you-down,0.676195
lcc-kk-1,ia-dawn-in-the-adan,0.553362
tcn-tcn-1,db-1,0.646333
tcn-tcn-1,ik-5,0.508133
tcn-tcn-1,kg-kg-2,0.574440
tcn-tcn-1,rh-2,0.873596
tcn-tcn-1,st-3,0.456818
tcn-tcn-1,bi-hot-2,0.839287
tcn-tcn-1,ik-3,0.734018
tcn-tcn-1,ik-1,0.585642
tcn-tcn-1,bi-hot-1,0.745604
tcn-tcn-1,kg-kg-3,0.977255
tcn-tcn-1,rh-3,0.736658
tcn-tcn-1,db-bm2-1,0.827763
tcn-tcn-1,lcc-kk-2,0.806730
tcn-tcn-1,dbt-rinsed-1,0.990063
tcn-tcn-1,db-pii-1,0.924048
tcn-tcn-1,sjb-cdl-2,0.980494
tcn-tcn-1,db-rch-1,0.708149
