ik-1,st-3,0.250000
db-3,st-1,0.375000
fo-2,ik-3,0.600000
ca-2,rh-3,1.000000
ik-1,rh-1,0.714286
db-3,fo-2,0.500000
ca-1,db-2,0.200000
st-2,st-3,0.666667
ik-3,ik-4,0.666667
ik-2,st-3,0.666667
fo-1,rh-3,0.666667
ik-1,ik-4,0.250000
ca-1,rh-1,0.666667
rh-2,rh-3,0.750000
ca-1,ik-4,0.000000
ca-1,rh-3,0.833333
ca-1,fo-1,0.500000
fo-1,ik-1,0.857143
fo-2,rh-3,0.600000
ik-1,rh-3,0.500000
db-1,db-3,1.000000
fo-1,st-2,0.250000
db-1,fo-1,0.500000
db-2,st-3,0.000000
fo-2,ik-1,0.500000
db-2,ik-1,0.500000
ik-3,st-1,0.500000
ca-1,st-3,1.000000
db-3,ik-2,0.666667
ca-2,ik-3,0.000000
db-3,fo-1,0.800000
ca-1,ik-3,0.666667
ca-2,fo-2,0.000000
db-3,rh-3,0.750000
db-2,rh-2,0.500000
ik-1,rh-2,0.750000
db-1,ik-2,0.800000
ik-3,rh-3,0.000000
ik-1,ik-3,0.500000
ca-1,ik-2,0.750000
db-1,st-1,0.666667
fo-1,ik-2,0.375000
db-1,st-2,0.428571
ik-2,ik-4,0.600000
db-3,ik-4,0.500000
ca-2,st-3,0.000000
db-2,rh-3,0.800000
rh-1,st-1,0.000000
db-3,rh-2,0.500000
db-2,st-2,0.000000
db-2,fo-1,0.428571
ca-2,st-2,0.000000
fo-2,ik-4,0.400000
db-1,rh-1,0.000000
fo-1,fo-2,0.600000
ik-1,st-2,0.200000
ca-1,ca-2,0.800000
ca-2,rh-1,0.200000
ik-4,rh-1,0.000000
rh-2,st-3,1.000000
db-2,ik-3,0.500000
fo-2,rh-1,1.000000
rh-3,st-3,0.500000
ca-2,db-2,0.000000
ik-2,rh-2,0.500000
ik-4,st-1,0.400000
ca-1,rh-2,0.500000
rh-3,st-1,0.333333
ca-1,ik-1,1.000000
db-2,db-3,0.500000
rh-2,st-2,0.500000
db-2,rh-1,0.400000
ik-3,rh-2,0.600000
db-3,st-2,0.000000
rh-1,rh-3,0.750000
fo-1,st-3,0.200000
ik-2,st-2,0.500000
rh-3,st-2,0.000000
ik-2,st-1,0.571429
ik-2,ik-3,0.777778
rh-1,st-3,0.333333
fo-2,st-3,1.000000
ca-2,rh-2,0.000000
ca-1,st-1,0.333333
rh-1,st-2,0.800000
ik-4,rh-2,0.000000
st-1,st-2,0.000000
ik-1,ik-2,0.000000
fo-2,rh-2,0.200000
ik-3,st-2,0.000000
ik-3,rh-1,0.333333
db-1,st-3,0.800000
ik-2,rh-3,0.666667
fo-1,ik-3,1.000000
db-1,ik-3,1.000000
db-2,ik-2,0.000000
ca-2,ik-1,0.500000
db-1,ik-1,0.500000
rh-1,rh-2,0.750000
ca-1,db-3,0.500000
rh-2,st-1,0.400000
ik-4,st-2,0.333333
db-3,ik-1,0.250000
ik-3,st-3,1.000000
ik-2,rh-1,0.666667
db-1,db-2,1.000000
ca-2,fo-1,0.000000
ik-4,rh-3,0.000000
db-1,ik-4,0.800000
db-3,st-3,0.500000
ik-4,st-3,0.000000
fo-1,ik-4,0.666667
db-2,ik-4,1.000000
fo-1,rh-1,0.000000
ca-2,ik-4,0.500000
ca-1,fo-2,1.000000
fo-1,rh-2,0.000000
db-1,rh-2,1.000000
db-2,st-1,0.333333
ca-1,st-2,1.000000
st-1,st-3,0.666667
fo-1,st-1,0.333333
db-2,fo-2,1.000000
fo-2,st-2,0.000000
fo-2,ik-2,0.000000
ik-1,st-1,1.000000
db-3,rh-1,0.666667
db-3,ik-3,1.000000
fo-2,st-1,1.000000
ca-2,ik-2,1.000000
ca-2,db-1,0.000000
ca-1,db-1,1.000000
db-1,rh-3,1.000000
db-1,fo-2,0.500000
ca-2,db-3,1.000000
ca-2,st-1,1.000000
